id_university_subject,name,full_name,code,hours,enableable,validable,credits,semesters,id_university_type_subject,id_university_qualification_type,id_authorization_program,id_university_deparment,id_program,description,status,file_name,university_type_subject,university_qualification_type,authorization_programs,university_department,program
195,Economía de Empresa,Economía de Empresa,801088C,03:00:00,True,True,3,3,1,1,19,2,2,Economía de Empresa,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 19, 'resolution_number': '246-DIU', 'status': True, 'created_at': '2023-02-15 02:05:28', 'updated_at': '2023-02-15 02:05:28', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
229,Publicidad ,Publicidad ,801055M,03:00:00,True,True,3,9,1,1,19,2,2,Publicidad ,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 19, 'resolution_number': '246-DIU', 'status': True, 'created_at': '2023-02-15 02:05:28', 'updated_at': '2023-02-15 02:05:28', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
230,Trabajo de Grado ,Trabajo de Grado ,801108M,03:00:00,True,True,3,9,1,1,19,2,2,Trabajo de Grado ,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 19, 'resolution_number': '246-DIU', 'status': True, 'created_at': '2023-02-15 02:05:28', 'updated_at': '2023-02-15 02:05:28', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
235,Continuación de Trabajo de Grado ,Continuación de Trabajo de Grado ,990001M,03:00:00,True,True,3,11,1,1,19,2,2,Continuación de Trabajo de Grado ,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 19, 'resolution_number': '246-DIU', 'status': True, 'created_at': '2023-02-15 02:05:28', 'updated_at': '2023-02-15 02:05:28', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
192,Organización y Sociedad,Organización y Sociedad,801092C,03:00:00,True,True,3,3,1,1,19,2,2,Organización y Sociedad,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 19, 'resolution_number': '246-DIU', 'status': True, 'created_at': '2023-02-15 02:05:28', 'updated_at': '2023-02-15 02:05:28', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
541,Bases de datos,Bases de datos,750006C,04:00:00,True,True,3,4,1,1,2,2,1,Bases de datos,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 2, 'resolution_number': '047', 'status': True, 'created_at': '2022-12-17 19:03:33', 'updated_at': '2022-12-17 19:03:33', 'id_program': 1, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 1, 'full_name': 'Ingeniería de Sistemas'}"
206,Investigación de Operaciones,Investigación de Operaciones,801054M,03:00:00,True,True,3,5,1,1,25,2,2,Investigación de Operaciones,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 25, 'resolution_number': '038-DIU', 'status': True, 'created_at': '2023-08-05 03:13:15', 'updated_at': '2023-08-05 03:13:15', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
204,Legislación Laboral,Legislación Laboral,801030M,03:00:00,True,True,3,5,1,1,25,2,2,Legislación Laboral,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 25, 'resolution_number': '038-DIU', 'status': True, 'created_at': '2023-08-05 03:13:15', 'updated_at': '2023-08-05 03:13:15', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
222,Toma de Decisiones y Negociación,Toma de Decisiones y Negociación,801218M,03:00:00,True,True,3,7,1,1,25,2,2,Toma de Decisiones y Negociación,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 25, 'resolution_number': '038-DIU', 'status': True, 'created_at': '2023-08-05 03:13:15', 'updated_at': '2023-08-05 03:13:15', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
221,Comercio Exterior,Comercio Exterior,801062M,03:00:00,True,True,3,7,2,1,25,2,2,Comercio Exterior,True,,"{'id_university_type_subject': 2, 'type': 'Basica', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 25, 'resolution_number': '038-DIU', 'status': True, 'created_at': '2023-08-05 03:13:15', 'updated_at': '2023-08-05 03:13:15', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
425,Sistemas de Producción,Sistemas de Producción,801063M,03:00:00,True,True,3,5,1,1,28,2,6,Sistemas de Producción,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 28, 'resolution_number': '091-DIU', 'status': True, 'created_at': '2023-08-06 23:28:03', 'updated_at': '2023-08-06 23:28:03', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
203,Estrategia y Planeación,Estrategia y Planeación,801173M,03:00:00,True,True,3,5,1,1,25,2,2,Estrategia y Planeación,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 25, 'resolution_number': '038-DIU', 'status': True, 'created_at': '2023-08-05 03:13:15', 'updated_at': '2023-08-05 03:13:15', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
205,Fundamentos de Mercadeo,Fundamentos de Mercadeo,801175M,03:00:00,True,True,3,5,1,1,25,2,2,Fundamentos de Mercadeo,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 25, 'resolution_number': '038-DIU', 'status': True, 'created_at': '2023-08-05 03:13:15', 'updated_at': '2023-08-05 03:13:15', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
220,Evaluación Financiera de Proyectos para Administración,Evaluación Financiera de Proyectos para Administración,802116M,03:00:00,True,True,3,7,1,1,25,2,2,Evaluación Financiera de Proyectos para Administración,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 25, 'resolution_number': '038-DIU', 'status': True, 'created_at': '2023-08-05 03:13:15', 'updated_at': '2023-08-05 03:13:15', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
614,Cálculo Multivariable,Cálculo Multivariable,111022C,05:00:00,True,True,3,3,1,1,7,2,3,Cálculo Multivariable,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 7, 'resolution_number': '228', 'status': True, 'created_at': '2023-01-16 14:02:37', 'updated_at': '2023-01-16 14:02:37', 'id_program': 3, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 3, 'full_name': 'Ingeniería de Alimentos'}"
621,Taller de Ingeniería I,Taller de Ingeniería I,701002C,03:00:00,True,True,3,1,1,1,7,2,3,Taller de Ingeniería I,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 7, 'resolution_number': '228', 'status': True, 'created_at': '2023-01-16 14:02:37', 'updated_at': '2023-01-16 14:02:37', 'id_program': 3, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 3, 'full_name': 'Ingeniería de Alimentos'}"
622,Introducción a la Ingeniería,Introducción a la Ingeniería,701003C,02:00:00,True,True,3,1,1,1,7,2,3,Introducción a la Ingeniería,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 7, 'resolution_number': '228', 'status': True, 'created_at': '2023-01-16 14:02:37', 'updated_at': '2023-01-16 14:02:37', 'id_program': 3, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 3, 'full_name': 'Ingeniería de Alimentos'}"
623,Control e instrumentación  en la Industría de Alimentos ,Control e instrumentación  en la Industría de Alimentos ,710230M ,03:00:00,True,True,3,5,1,1,7,2,3,Control e instrumentación  en la Industría de Alimentos ,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 7, 'resolution_number': '228', 'status': True, 'created_at': '2023-01-16 14:02:37', 'updated_at': '2023-01-16 14:02:37', 'id_program': 3, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 3, 'full_name': 'Ingeniería de Alimentos'}"
625,Química de Alimentos I,Química de Alimentos I,745017C,03:00:00,True,True,3,3,1,1,7,2,3,Química de Alimentos I,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 7, 'resolution_number': '228', 'status': True, 'created_at': '2023-01-16 14:02:37', 'updated_at': '2023-01-16 14:02:37', 'id_program': 3, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 3, 'full_name': 'Ingeniería de Alimentos'}"
626,Tallerer de Ingeniería de Alimentos IV,Tallerer de Ingeniería de Alimentos IV,745023C,03:00:00,True,True,3,5,1,1,7,2,3,Tallerer de Ingeniería de Alimentos IV,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 7, 'resolution_number': '228', 'status': True, 'created_at': '2023-01-16 14:02:37', 'updated_at': '2023-01-16 14:02:37', 'id_program': 3, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 3, 'full_name': 'Ingeniería de Alimentos'}"
628,Balances de Masa y Energía ,Balances de Masa y Energía ,745005C,04:00:00,True,True,3,5,1,1,7,2,3,Balances de Masa y Energía ,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 7, 'resolution_number': '228', 'status': True, 'created_at': '2023-01-16 14:02:37', 'updated_at': '2023-01-16 14:02:37', 'id_program': 3, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 3, 'full_name': 'Ingeniería de Alimentos'}"
619,Electiva Complementaria II: Taller de Apreciación teatral ,Electiva Complementaria II: Taller de Apreciación teatral ,504037C,03:00:00,True,True,3,3,1,1,7,2,3,Electiva Complementaria II: Taller de Apreciación teatral ,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 7, 'resolution_number': '228', 'status': True, 'created_at': '2023-01-16 14:02:37', 'updated_at': '2023-01-16 14:02:37', 'id_program': 3, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 3, 'full_name': 'Ingeniería de Alimentos'}"
